Store,Dept,Date,Weekly_Sales,IsHoliday_x,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_y
1,3,2011-02-04,11012.52,False,A,151315,42.27,2.989,,,,,,212.56688119999998,7.742000000000001,False
1,4,2011-02-04,35870.49,False,A,151315,42.27,2.989,,,,,,212.56688119999998,7.742000000000001,False
1,5,2011-02-04,31280.62,False,A,151315,42.27,2.989,,,,,,212.56688119999998,7.742000000000001,False
1,1,2011-02-11,37887.17,True,A,151315,36.39,3.022,,,,,,212.9367046,7.742000000000001,True
1,2,2011-02-11,47595.35,True,A,151315,36.39,3.022,,,,,,212.9367046,7.742000000000001,True
1,3,2011-02-11,11428.25,True,A,151315,36.39,3.022,,,,,,212.9367046,7.742000000000001,True
1,4,2011-02-11,37373.33,True,A,151315,36.39,3.022,,,,,,212.9367046,7.742000000000001,True
1,5,2011-02-11,36667.65,True,A,151315,36.39,3.022,,,,,,212.9367046,7.742000000000001,True
1,1,2011-02-18,46845.87,False,A,151315,57.36,3.045,,,,,,213.2478853,7.742000000000001,False
1,2,2011-02-18,49202.06,False,A,151315,57.36,3.045,,,,,,213.2478853,7.742000000000001,False
1,3,2011-02-18,11724.98,False,A,151315,57.36,3.045,,,,,,213.2478853,7.742000000000001,False
1,4,2011-02-18,36479.25,False,A,151315,57.36,3.045,,,,,,213.2478853,7.742000000000001,False
1,5,2011-02-18,31092.62,False,A,151315,57.36,3.045,,,,,,213.2478853,7.742000000000001,False
1,1,2011-02-25,19363.83,False,A,151315,62.9,3.065,,,,,,213.535609,7.742000000000001,False
1,2,2011-02-25,46165.25,False,A,151315,62.9,3.065,,,,,,213.535609,7.742000000000001,False
1,3,2011-02-25,10473.78,False,A,151315,62.9,3.065,,,,,,213.535609,7.742000000000001,False
1,4,2011-02-25,33677.18,False,A,151315,62.9,3.065,,,,,,213.535609,7.742000000000001,False
1,5,2011-02-25,23870.31,False,A,151315,62.9,3.065,,,,,,213.535609,7.742000000000001,False
1,1,2011-03-04,20327.61,False,A,151315,59.58,3.2880000000000003,,,,,,213.8233327,7.742000000000001,False
1,2,2011-03-04,53035.54,False,A,151315,59.58,3.2880000000000003,,,,,,213.8233327,7.742000000000001,False
1,3,2011-03-04,11039.12,False,A,151315,59.58,3.2880000000000003,,,,,,213.8233327,7.742000000000001,False
1,4,2011-03-04,37943.96,False,A,151315,59.58,3.2880000000000003,,,,,,213.8233327,7.742000000000001,False
1,5,2011-03-04,28902.37,False,A,151315,59.58,3.2880000000000003,,,,,,213.8233327,7.742000000000001,False
1,1,2011-03-11,21280.4,False,A,151315,53.56,3.4589999999999996,,,,,,214.11105640000002,7.742000000000001,False
1,2,2011-03-11,48465.72,False,A,151315,53.56,3.4589999999999996,,,,,,214.11105640000002,7.742000000000001,False
1,3,2011-03-11,10689.97,False,A,151315,53.56,3.4589999999999996,,,,,,214.11105640000002,7.742000000000001,False
1,4,2011-03-11,35229.12,False,A,151315,53.56,3.4589999999999996,,,,,,214.11105640000002,7.742000000000001,False
1,5,2011-03-11,23704.37,False,A,151315,53.56,3.4589999999999996,,,,,,214.11105640000002,7.742000000000001,False
1,1,2011-03-18,20334.23,False,A,151315,62.76,3.488,,,,,,214.3627114,7.742000000000001,False
1,2,2011-03-18,45222.3,False,A,151315,62.76,3.488,,,,,,214.3627114,7.742000000000001,False
1,3,2011-03-18,8148.69,False,A,151315,62.76,3.488,,,,,,214.3627114,7.742000000000001,False
1,4,2011-03-18,34863.03,False,A,151315,62.76,3.488,,,,,,214.3627114,7.742000000000001,False
1,5,2011-03-18,22685.69,False,A,151315,62.76,3.488,,,,,,214.3627114,7.742000000000001,False
1,1,2011-03-25,20881.1,False,A,151315,69.97,3.4730000000000003,,,,,,214.59993889999998,7.742000000000001,False
1,2,2011-03-25,44293.54,False,A,151315,69.97,3.4730000000000003,,,,,,214.59993889999998,7.742000000000001,False
1,3,2011-03-25,9049.02,False,A,151315,69.97,3.4730000000000003,,,,,,214.59993889999998,7.742000000000001,False
1,4,2011-03-25,34813.12,False,A,151315,69.97,3.4730000000000003,,,,,,214.59993889999998,7.742000000000001,False
1,5,2011-03-25,18719.22,False,A,151315,69.97,3.4730000000000003,,,,,,214.59993889999998,7.742000000000001,False
1,1,2011-04-01,20398.09,False,A,151315,59.17,3.5239999999999996,,,,,,214.8371664,7.682,False
1,2,2011-04-01,46991.58,False,A,151315,59.17,3.5239999999999996,,,,,,214.8371664,7.682,False
1,3,2011-04-01,8734.19,False,A,151315,59.17,3.5239999999999996,,,,,,214.8371664,7.682,False
1,4,2011-04-01,34451.9,False,A,151315,59.17,3.5239999999999996,,,,,,214.8371664,7.682,False
1,5,2011-04-01,23598.55,False,A,151315,59.17,3.5239999999999996,,,,,,214.8371664,7.682,False
1,1,2011-04-08,23873.79,False,A,151315,67.84,3.622,,,,,,215.07439390000002,7.682,False
1,2,2011-04-08,48501.79,False,A,151315,67.84,3.622,,,,,,215.07439390000002,7.682,False
1,3,2011-04-08,10417.33,False,A,151315,67.84,3.622,,,,,,215.07439390000002,7.682,False
1,4,2011-04-08,36514.43,False,A,151315,67.84,3.622,,,,,,215.07439390000002,7.682,False
1,5,2011-04-08,22393.09,False,A,151315,67.84,3.622,,,,,,215.07439390000002,7.682,False
1,1,2011-04-15,28762.37,False,A,151315,71.27,3.7430000000000003,,,,,,215.29185609999996,7.682,False
1,2,2011-04-15,44464.74,False,A,151315,71.27,3.7430000000000003,,,,,,215.29185609999996,7.682,False
1,3,2011-04-15,8212.97,False,A,151315,71.27,3.7430000000000003,,,,,,215.29185609999996,7.682,False
1,4,2011-04-15,33466.89,False,A,151315,71.27,3.7430000000000003,,,,,,215.29185609999996,7.682,False
1,5,2011-04-15,22719.82,False,A,151315,71.27,3.7430000000000003,,,,,,215.29185609999996,7.682,False
1,1,2011-04-22,50510.31,False,A,151315,72.99,3.807,,,,,,215.45990530000003,7.682,False
1,2,2011-04-22,46544.56,False,A,151315,72.99,3.807,,,,,,215.45990530000003,7.682,False
1,3,2011-04-22,8468.72,False,A,151315,72.99,3.807,,,,,,215.45990530000003,7.682,False
1,4,2011-04-22,35132.7,False,A,151315,72.99,3.807,,,,,,215.45990530000003,7.682,False
1,5,2011-04-22,21786.16,False,A,151315,72.99,3.807,,,,,,215.45990530000003,7.682,False
1,1,2011-04-29,41512.39,False,A,151315,72.03,3.81,,,,,,215.62795440000002,7.682,False
1,2,2011-04-29,43682.41,False,A,151315,72.03,3.81,,,,,,215.62795440000002,7.682,False
1,3,2011-04-29,8653.62,False,A,151315,72.03,3.81,,,,,,215.62795440000002,7.682,False
1,4,2011-04-29,34528.56,False,A,151315,72.03,3.81,,,,,,215.62795440000002,7.682,False
1,5,2011-04-29,17503.28,False,A,151315,72.03,3.81,,,,,,215.62795440000002,7.682,False
1,1,2011-05-06,20138.19,False,A,151315,64.61,3.906,,,,,,215.7960035,7.682,False
1,2,2011-05-06,50139.92,False,A,151315,64.61,3.906,,,,,,215.7960035,7.682,False
1,3,2011-05-06,10420.92,False,A,151315,64.61,3.906,,,,,,215.7960035,7.682,False
1,4,2011-05-06,37827.69,False,A,151315,64.61,3.906,,,,,,215.7960035,7.682,False
1,5,2011-05-06,16195.54,False,A,151315,64.61,3.906,,,,,,215.7960035,7.682,False
1,1,2011-05-13,17235.15,False,A,151315,75.64,3.8989999999999996,,,,,,215.9640526,7.682,False
1,2,2011-05-13,44274.15,False,A,151315,75.64,3.8989999999999996,,,,,,215.9640526,7.682,False
1,3,2011-05-13,8732.46,False,A,151315,75.64,3.8989999999999996,,,,,,215.9640526,7.682,False
1,4,2011-05-13,33471.81,False,A,151315,75.64,3.8989999999999996,,,,,,215.9640526,7.682,False
1,5,2011-05-13,15587.78,False,A,151315,75.64,3.8989999999999996,,,,,,215.9640526,7.682,False
1,1,2011-05-20,15136.78,False,A,151315,67.63,3.907,,,,,,215.7339202,7.682,False
1,2,2011-05-20,44302.11,False,A,151315,67.63,3.907,,,,,,215.7339202,7.682,False
1,3,2011-05-20,7939.01,False,A,151315,67.63,3.907,,,,,,215.7339202,7.682,False
1,4,2011-05-20,34137.41,False,A,151315,67.63,3.907,,,,,,215.7339202,7.682,False
1,5,2011-05-20,15575.25,False,A,151315,67.63,3.907,,,,,,215.7339202,7.682,False
1,1,2011-05-27,15741.6,False,A,151315,77.72,3.786,,,,,,215.5037878,7.682,False
1,2,2011-05-27,45072.11,False,A,151315,77.72,3.786,,,,,,215.5037878,7.682,False
1,3,2011-05-27,8120.7,False,A,151315,77.72,3.786,,,,,,215.5037878,7.682,False
1,4,2011-05-27,36790.72,False,A,151315,77.72,3.786,,,,,,215.5037878,7.682,False
1,5,2011-05-27,16613.98,False,A,151315,77.72,3.786,,,,,,215.5037878,7.682,False
1,1,2011-06-03,16434.15,False,A,151315,83.0,3.699,,,,,,215.27365530000003,7.682,False
1,2,2011-06-03,47844.27,False,A,151315,83.0,3.699,,,,,,215.27365530000003,7.682,False
1,3,2011-06-03,8853.89,False,A,151315,83.0,3.699,,,,,,215.27365530000003,7.682,False
1,4,2011-06-03,42508.02,False,A,151315,83.0,3.699,,,,,,215.27365530000003,7.682,False
1,5,2011-06-03,16848.76,False,A,151315,83.0,3.699,,,,,,215.27365530000003,7.682,False
1,1,2011-06-10,15883.52,False,A,151315,83.13,3.648,,,,,,215.04352290000003,7.682,False
1,2,2011-06-10,46363.93,False,A,151315,83.13,3.648,,,,,,215.04352290000003,7.682,False
1,3,2011-06-10,7508.71,False,A,151315,83.13,3.648,,,,,,215.04352290000003,7.682,False
1,4,2011-06-10,35376.06,False,A,151315,83.13,3.648,,,,,,215.04352290000003,7.682,False
1,5,2011-06-10,18648.73,False,A,151315,83.13,3.648,,,,,,215.04352290000003,7.682,False
1,1,2011-06-17,14978.09,False,A,151315,86.41,3.637,,,,,,214.99805959999998,7.682,False
1,2,2011-06-17,42939.63,False,A,151315,86.41,3.637,,,,,,214.99805959999998,7.682,False
1,3,2011-06-17,7658.75,False,A,151315,86.41,3.637,,,,,,214.99805959999998,7.682,False
1,4,2011-06-17,35523.17,False,A,151315,86.41,3.637,,,,,,214.99805959999998,7.682,False
1,5,2011-06-17,17861.56,False,A,151315,86.41,3.637,,,,,,214.99805959999998,7.682,False
1,1,2011-06-24,15682.81,False,A,151315,83.58,3.594,,,,,,215.09109819999998,7.682,False
1,2,2011-06-24,42415.81,False,A,151315,83.58,3.594,,,,,,215.09109819999998,7.682,False
1,3,2011-06-24,6165.73,False,A,151315,83.58,3.594,,,,,,215.09109819999998,7.682,False
1,4,2011-06-24,35062.02,False,A,151315,83.58,3.594,,,,,,215.09109819999998,7.682,False
1,5,2011-06-24,21695.24,False,A,151315,83.58,3.594,,,,,,215.09109819999998,7.682,False
1,1,2011-07-01,15363.5,False,A,151315,85.55,3.5239999999999996,,,,,,215.18413680000003,7.962000000000001,False
1,2,2011-07-01,45247.74,False,A,151315,85.55,3.5239999999999996,,,,,,215.18413680000003,7.962000000000001,False
1,3,2011-07-01,8070.64,False,A,151315,85.55,3.5239999999999996,,,,,,215.18413680000003,7.962000000000001,False
1,4,2011-07-01,36451.71,False,A,151315,85.55,3.5239999999999996,,,,,,215.18413680000003,7.962000000000001,False
1,5,2011-07-01,19239.86,False,A,151315,85.55,3.5239999999999996,,,,,,215.18413680000003,7.962000000000001,False
1,1,2011-07-08,16148.87,False,A,151315,85.83,3.48,,,,,,215.27717540000003,7.962000000000001,False
1,2,2011-07-08,44623.23,False,A,151315,85.83,3.48,,,,,,215.27717540000003,7.962000000000001,False
1,3,2011-07-08,7366.5,False,A,151315,85.83,3.48,,,,,,215.27717540000003,7.962000000000001,False
1,4,2011-07-08,39149.99,False,A,151315,85.83,3.48,,,,,,215.27717540000003,7.962000000000001,False
1,5,2011-07-08,17989.45,False,A,151315,85.83,3.48,,,,,,215.27717540000003,7.962000000000001,False
1,1,2011-07-15,15654.85,False,A,151315,88.54,3.575,,,,,,215.3611087,7.962000000000001,False
1,2,2011-07-15,43260.96,False,A,151315,88.54,3.575,,,,,,215.3611087,7.962000000000001,False
1,3,2011-07-15,11578.11,False,A,151315,88.54,3.575,,,,,,215.3611087,7.962000000000001,False
1,4,2011-07-15,33930.8,False,A,151315,88.54,3.575,,,,,,215.3611087,7.962000000000001,False
1,5,2011-07-15,18444.8,False,A,151315,88.54,3.575,,,,,,215.3611087,7.962000000000001,False
1,1,2011-07-22,15766.6,False,A,151315,85.77,3.6510000000000002,,,,,,215.4222784,7.962000000000001,False
1,2,2011-07-22,45113.56,False,A,151315,85.77,3.6510000000000002,,,,,,215.4222784,7.962000000000001,False
1,3,2011-07-22,16069.5,False,A,151315,85.77,3.6510000000000002,,,,,,215.4222784,7.962000000000001,False
1,4,2011-07-22,34630.02,False,A,151315,85.77,3.6510000000000002,,,,,,215.4222784,7.962000000000001,False
1,5,2011-07-22,19331.53,False,A,151315,85.77,3.6510000000000002,,,,,,215.4222784,7.962000000000001,False
1,1,2011-07-29,15922.41,False,A,151315,86.83,3.682,,,,,,215.4834482,7.962000000000001,False
1,2,2011-07-29,43191.02,False,A,151315,86.83,3.682,,,,,,215.4834482,7.962000000000001,False
1,3,2011-07-29,21331.51,False,A,151315,86.83,3.682,,,,,,215.4834482,7.962000000000001,False
1,4,2011-07-29,35555.5,False,A,151315,86.83,3.682,,,,,,215.4834482,7.962000000000001,False
1,5,2011-07-29,17406.68,False,A,151315,86.83,3.682,,,,,,215.4834482,7.962000000000001,False
1,1,2011-08-05,15295.55,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001,False
1,2,2011-08-05,49359.75,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001,False
1,3,2011-08-05,31248.98,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001,False
1,4,2011-08-05,39339.09,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001,False
1,5,2011-08-05,21183.42,False,A,151315,91.65,3.6839999999999997,,,,,,215.544618,7.962000000000001,False
1,1,2011-08-12,14539.79,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001,False
1,2,2011-08-12,45341.92,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001,False
1,3,2011-08-12,32148.93,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001,False
1,4,2011-08-12,37449.94,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001,False
1,5,2011-08-12,21320.93,False,A,151315,90.76,3.638,,,,,,215.6057878,7.962000000000001,False
1,1,2011-08-19,14689.24,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001,False
1,2,2011-08-19,46391.12,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001,False
1,3,2011-08-19,41603.11,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001,False
1,4,2011-08-19,39148.87,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001,False
1,5,2011-08-19,18643.51,False,A,151315,89.94,3.554,,,,,,215.66931069999998,7.962000000000001,False
1,1,2011-08-26,14537.37,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001,False
1,2,2011-08-26,47659.93,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001,False
1,3,2011-08-26,49775.52,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001,False
1,4,2011-08-26,37495.2,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001,False
1,5,2011-08-26,15478.26,False,A,151315,87.96,3.523,,,,,,215.73322579999999,7.962000000000001,False
1,1,2011-09-02,15277.27,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001,False
1,2,2011-09-02,49419.75,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001,False
1,3,2011-09-02,19604.47,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001,False
1,4,2011-09-02,36589.07,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001,False
1,5,2011-09-02,20432.91,False,A,151315,87.83,3.533,,,,,,215.7971409,7.962000000000001,False
1,1,2011-09-09,17746.68,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001,True
1,2,2011-09-09,43315.85,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001,True
1,3,2011-09-09,12778.28,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001,True
1,4,2011-09-09,35105.96,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001,True
1,5,2011-09-09,19075.78,True,A,151315,76.0,3.5460000000000003,,,,,,215.86105600000002,7.962000000000001,True
1,1,2011-09-16,18535.48,False,A,151315,79.94,3.5260000000000002,,,,,,216.0410526,7.962000000000001,False
1,2,2011-09-16,42963.96,False,A,151315,79.94,3.5260000000000002,,,,,,216.0410526,7.962000000000001,False
1,3,2011-09-16,10412.88,False,A,151315,79.94,3.5260000000000002,,,,,,216.0410526,7.962000000000001,False
1,4,2011-09-16,34108.12,False,A,151315,79.94,3.5260000000000002,,,,,,216.0410526,7.962000000000001,False
1,5,2011-09-16,19386.23,False,A,151315,79.94,3.5260000000000002,,,,,,216.0410526,7.962000000000001,False
1,1,2011-09-23,17859.3,False,A,151315,75.8,3.467,,,,,,216.3758246,7.962000000000001,False
1,2,2011-09-23,43390.94,False,A,151315,75.8,3.467,,,,,,216.3758246,7.962000000000001,False
1,3,2011-09-23,9755.56,False,A,151315,75.8,3.467,,,,,,216.3758246,7.962000000000001,False
1,4,2011-09-23,32655.07,False,A,151315,75.8,3.467,,,,,,216.3758246,7.962000000000001,False
1,5,2011-09-23,20562.37,False,A,151315,75.8,3.467,,,,,,216.3758246,7.962000000000001,False
1,1,2011-09-30,18337.68,False,A,151315,79.69,3.355,,,,,,216.71059649999998,7.962000000000001,False
1,2,2011-09-30,46045.09,False,A,151315,79.69,3.355,,,,,,216.71059649999998,7.962000000000001,False
1,3,2011-09-30,10434.83,False,A,151315,79.69,3.355,,,,,,216.71059649999998,7.962000000000001,False
1,4,2011-09-30,32830.81,False,A,151315,79.69,3.355,,,,,,216.71059649999998,7.962000000000001,False
1,5,2011-09-30,16385.37,False,A,151315,79.69,3.355,,,,,,216.71059649999998,7.962000000000001,False
1,1,2011-10-07,20797.58,False,A,151315,69.31,3.285,,,,,,217.0453684,7.8660000000000005,False
1,2,2011-10-07,49880.69,False,A,151315,69.31,3.285,,,,,,217.0453684,7.8660000000000005,False
1,3,2011-10-07,9977.96,False,A,151315,69.31,3.285,,,,,,217.0453684,7.8660000000000005,False
1,4,2011-10-07,37397.63,False,A,151315,69.31,3.285,,,,,,217.0453684,7.8660000000000005,False
1,5,2011-10-07,30352.06,False,A,151315,69.31,3.285,,,,,,217.0453684,7.8660000000000005,False
1,1,2011-10-14,23077.55,False,A,151315,71.74,3.2739999999999996,,,,,,217.3552733,7.8660000000000005,False
1,2,2011-10-14,43306.38,False,A,151315,71.74,3.2739999999999996,,,,,,217.3552733,7.8660000000000005,False
1,3,2011-10-14,9870.22,False,A,151315,71.74,3.2739999999999996,,,,,,217.3552733,7.8660000000000005,False
1,4,2011-10-14,35000.3,False,A,151315,71.74,3.2739999999999996,,,,,,217.3552733,7.8660000000000005,False
1,5,2011-10-14,22917.89,False,A,151315,71.74,3.2739999999999996,,,,,,217.3552733,7.8660000000000005,False
1,1,2011-10-21,23351.8,False,A,151315,63.71,3.353,,,,,,217.5159762,7.8660000000000005,False
1,2,2011-10-21,42487.67,False,A,151315,63.71,3.353,,,,,,217.5159762,7.8660000000000005,False
1,3,2011-10-21,10136.78,False,A,151315,63.71,3.353,,,,,,217.5159762,7.8660000000000005,False
1,4,2011-10-21,33954.55,False,A,151315,63.71,3.353,,,,,,217.5159762,7.8660000000000005,False
1,5,2011-10-21,32700.34,False,A,151315,63.71,3.353,,,,,,217.5159762,7.8660000000000005,False
1,1,2011-10-28,31579.9,False,A,151315,66.57,3.372,,,,,,217.67667909999997,7.8660000000000005,False
1,2,2011-10-28,41682.4,False,A,151315,66.57,3.372,,,,,,217.67667909999997,7.8660000000000005,False
1,3,2011-10-28,9421.2,False,A,151315,66.57,3.372,,,,,,217.67667909999997,7.8660000000000005,False
1,4,2011-10-28,34247.26,False,A,151315,66.57,3.372,,,,,,217.67667909999997,7.8660000000000005,False
1,5,2011-10-28,26391.79,False,A,151315,66.57,3.372,,,,,,217.67667909999997,7.8660000000000005,False
1,1,2011-11-04,39886.06,False,A,151315,54.98,3.332,,,,,,217.837382,7.8660000000000005,False
1,2,2011-11-04,47313.62,False,A,151315,54.98,3.332,,,,,,217.837382,7.8660000000000005,False
1,3,2011-11-04,9189.2,False,A,151315,54.98,3.332,,,,,,217.837382,7.8660000000000005,False
1,4,2011-11-04,39354.84,False,A,151315,54.98,3.332,,,,,,217.837382,7.8660000000000005,False
1,5,2011-11-04,31956.07,False,A,151315,54.98,3.332,,,,,,217.837382,7.8660000000000005,False
1,1,2011-11-11,18689.54,False,A,151315,59.11,3.2969999999999997,10382.9,6115.67,215.07,2406.62,6551.42,217.99808489999998,7.8660000000000005,False
1,2,2011-11-11,44936.47,False,A,151315,59.11,3.2969999999999997,10382.9,6115.67,215.07,2406.62,6551.42,217.99808489999998,7.8660000000000005,False
1,3,2011-11-11,9959.64,False,A,151315,59.11,3.2969999999999997,10382.9,6115.67,215.07,2406.62,6551.42,217.99808489999998,7.8660000000000005,False
1,4,2011-11-11,36826.52,False,A,151315,59.11,3.2969999999999997,10382.9,6115.67,215.07,2406.62,6551.42,217.99808489999998,7.8660000000000005,False
1,5,2011-11-11,31002.65,False,A,151315,59.11,3.2969999999999997,10382.9,6115.67,215.07,2406.62,6551.42,217.99808489999998,7.8660000000000005,False
1,1,2011-11-18,19050.66,False,A,151315,62.25,3.3080000000000003,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.8660000000000005,False
1,2,2011-11-18,43997.78,False,A,151315,62.25,3.3080000000000003,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.8660000000000005,False
1,3,2011-11-18,10104.36,False,A,151315,62.25,3.3080000000000003,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.8660000000000005,False
1,4,2011-11-18,37656.58,False,A,151315,62.25,3.3080000000000003,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.8660000000000005,False
1,5,2011-11-18,27339.37,False,A,151315,62.25,3.3080000000000003,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.8660000000000005,False
1,1,2011-11-25,20911.25,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.8660000000000005,True
1,2,2011-11-25,44259.59,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.8660000000000005,True
